clock,bucket,k,beta,se_cluster,se_nw
exec,US,14,0.0010223784661541563,0.004440565406435954,0.00447272703265193
exec,US,15,-0.0017686456737967282,0.0061585221268079535,0.005995476744263355
exec,US,16,0.003513888053675948,0.005102396432528351,0.0048624150214922595
exec,US,17,0.0002724488674050923,0.003834009006862974,0.004399229414676822
exec,US,18,-0.00012751176712511286,0.004385470357000359,0.0055702886695035755
exec,US,19,0.003393179738438809,0.0036375572820232095,0.004017487124269994
exec,US,20,0.0017004180356740225,0.004316190569732881,0.004556246016544799
exec,US,21,-0.002464545183112172,0.004400025307445793,0.00461713462134666
exec,US,22,0.004246342702234027,0.005902193160316886,0.00557878400682191
exec,US,23,-0.003620908341311687,0.005411385139423652,0.005384767530845695
exec,US,24,-0.004063031403349727,0.004065363569121999,0.003977121463069425
exec,US,25,-1.1113762564328265e-06,0.005882869701698821,0.004548975670039758
exec,US,26,-0.0007841636844654846,0.0033034776617894544,0.004135415412729378
exec,US,27,0.005453383166405269,0.00456775698954032,0.004402094921441653
exec,US,28,0.007604123479036883,0.0032771291623319796,0.005447890552929818
exec,US,29,0.005489793592309678,0.003915693666005155,0.004525445041092268
exec,US,30,-0.001053037277835059,0.004975824805289111,0.004710827398544685
diss,POOLED,-30,-0.0008988421826245174,0.0018102829122849681,0.0018592844962252286
diss,POOLED,-29,-0.0023217999975516327,0.0014490088243567366,0.0015835650841458826
diss,POOLED,-28,-0.0025045992151623724,0.0017626775364758072,0.0017074878352640822
diss,POOLED,-27,-0.00029727127468156975,0.002061868058947535,0.0017683160302662145
diss,POOLED,-26,-0.004477775321638537,0.001332897904146192,0.001610670081443142
diss,POOLED,-25,-0.003989710066884068,0.0018606583899391205,0.0018862541085998
diss,POOLED,-24,-0.002813016111970229,0.0017420797601027452,0.0017632970169752862
diss,POOLED,-23,-0.0023128874806766578,0.002264850232433313,0.002194258390973495
diss,POOLED,-22,0.0008757948599883803,0.0018346502906777084,0.0016258937460301962
diss,POOLED,-21,-0.0026871203175024535,0.0012321857354975082,0.0017199851846641083
diss,POOLED,-20,-0.0021719475144596225,0.0022205411049996183,0.0020659079814671307
diss,POOLED,-19,-0.006198754314961223,0.0020111717638538243,0.0017920842734470027
diss,POOLED,-18,-0.0060855286623271556,0.0018647864130368827,0.002033811774879
diss,POOLED,-17,-0.0007981493063141373,0.00206994791950547,0.0020399268438795553
diss,POOLED,-16,-0.0016340801180588019,0.001723984166099694,0.0018414746808904313
diss,POOLED,-15,-0.004259305371002364,0.0014766187969412416,0.0017181666624539005
diss,POOLED,-14,-0.004409374450313555,0.0021316344815125554,0.0016585568039146396
diss,POOLED,-13,-0.004342439478013203,0.0022780224438831327,0.0017254015305523415
diss,POOLED,-12,-0.00427227709817816,0.0021382382782539028,0.001997701598342993
diss,POOLED,-11,-0.008315681891136923,0.002136136909061821,0.0021387150745120855
diss,POOLED,-10,-0.004652709852875295,0.001819429939259205,0.001765303492733766
diss,POOLED,-9,-0.006504126528751183,0.0013240401151674984,0.001752656165710925
diss,POOLED,-8,-0.006465099506311145,0.0022320094128026745,0.001982392957058504
diss,POOLED,-7,-0.009426797742417408,0.0020179039454829464,0.0017615667015841254
diss,POOLED,-6,-0.007897435412568725,0.0017404074073219089,0.001976264614212591
diss,POOLED,-5,-0.007136206956405997,0.002084413370060312,0.0016836967670872032
diss,POOLED,-4,0.00011940557866801742,0.0013579028148288333,0.0015697568222497822
diss,POOLED,-3,-0.0020508987458253275,0.001816453704357502,0.001709720757403251
diss,POOLED,-2,0.00129506753340574,0.00186168197716805,0.001744287495586178
diss,POOLED,-1,-0.0008295563328807802,0.0019069405334322955,0.0017455534559323313
diss,POOLED,0,-0.001346398876753129,0.0021512575477356643,0.0022006069709399278
diss,POOLED,1,-0.001813626550042041,0.002130384840746026,0.0018403379760872866
diss,POOLED,2,-0.0006359232606002567,0.0015655427607355562,0.0016835190473818591
diss,POOLED,3,-0.0028685574615502857,0.0017342640620678583,0.0017232562133627902
diss,POOLED,4,0.0023178838208173405,0.002387987527235715,0.0025151370869488476
diss,POOLED,5,-0.0022613540031269684,0.002361786370222028,0.002097762724973773
diss,POOLED,6,0.002642899613484895,0.0018128706231339419,0.0017244855041323194
diss,POOLED,7,-0.0002938825933343941,0.0014510599838395283,0.0015447330509085482
diss,POOLED,8,0.0016819852763716313,0.0025722339683038513,0.0017468300832687608
diss,POOLED,9,-0.0009186271558105896,0.002496530214798162,0.0019999347049238707
diss,POOLED,10,0.0001861380117314305,0.0019493260471198277,0.0021830688583787993
diss,POOLED,11,0.0007345180176502324,0.002407090435576773,0.002671138103374235
diss,POOLED,12,0.00296949625843723,0.002029534000242909,0.0016937254688261028
diss,POOLED,13,-3.44362611682484e-05,0.0016449706716681468,0.0015675136497180283
diss,POOLED,14,0.0015551152834226913,0.0017882805105415961,0.0018550854871668993
diss,POOLED,15,-0.000766117340269923,0.001990795057726636,0.0019479282110414719
diss,POOLED,16,0.0009427022000366785,0.0026093277263981567,0.0025062225569334852
diss,POOLED,17,0.002665146832654246,0.001634005764703135,0.0019030984159184694
diss,POOLED,18,-0.0005145018574317331,0.0022428735702140334,0.0018131937246852298
diss,POOLED,19,-0.0028200554291439037,0.0016616399446942832,0.0015833647719177832
diss,POOLED,20,-0.002372869295608726,0.0014638093759889086,0.0021493106395954285
diss,POOLED,21,9.55856270738917e-05,0.0014453470609694953,0.0018063915910279497
diss,POOLED,22,0.002207899401066298,0.0019560503538516025,0.0018833829930359923
diss,POOLED,23,-0.00013562683233627083,0.0016330396165349695,0.001846400299006832
diss,POOLED,24,0.0015502370963306697,0.0015784766324769912,0.002190912000559952
diss,POOLED,25,-0.0006420424357708033,0.0018292064768249301,0.0018238803098154183
diss,POOLED,26,9.807111138679076e-05,0.0022473573959304106,0.0017466860497367077
diss,POOLED,27,0.0012236768417602096,0.0014468650936429776,0.0017174392443718182
diss,POOLED,28,5.1474038168832856e-05,0.0017840309371179273,0.0016188510436248129
diss,POOLED,29,0.0025929957505261454,0.00271395689362865,0.002350172885906312
diss,POOLED,30,0.0001757698901426235,0.002081318948550843,0.0018939493691553443
diss,SFR_FF,-30,-0.006184795146384291,0.00520650995197525,0.005895435955433905
diss,SFR_FF,-29,-0.0034752536287850967,0.005152396223217493,0.005606586802608925
diss,SFR_FF,-28,-1.138594583046881e-05,0.005039064114313862,0.0052920177142303845
diss,SFR_FF,-27,-0.009389380347925361,0.007701282120562401,0.006787258914639053
diss,SFR_FF,-26,0.00399091551708472,0.004190066610830013,0.004592856033282569
diss,SFR_FF,-25,-0.005645486494778371,0.004329961642353242,0.005577811244054492
diss,SFR_FF,-24,-0.0042399148188152335,0.005039203019107498,0.00506939606585774
diss,SFR_FF,-23,-0.003231682335100496,0.007053027810103595,0.006713731245045703
diss,SFR_FF,-22,-0.0016210850900622096,0.004145444636577635,0.004041514056055768
diss,SFR_FF,-21,-0.0011600536746037536,0.005400317996521674,0.006323756487627502
diss,SFR_FF,-20,-0.000582320324348554,0.004423881069560746,0.004164592196802085
diss,SFR_FF,-19,-0.011353482075684793,0.0063089662752822875,0.006135980504902609
diss,SFR_FF,-18,-0.014660116472861655,0.01028224276097484,0.008653436289249122
diss,SFR_FF,-17,-0.0008124777779643982,0.005514417800089626,0.005384485952005161
diss,SFR_FF,-16,0.0031481160025799357,0.004210486649236285,0.003999199028446166
diss,SFR_FF,-15,-0.007634868991773412,0.003283042029699158,0.003651366935442527
diss,SFR_FF,-14,-0.006730267548089686,0.00363265697102066,0.004753553875780911
diss,SFR_FF,-13,-0.003341258522881189,0.003955146060821394,0.004424321685030287
diss,SFR_FF,-12,-0.0041718921896643085,0.007180715532022543,0.007050751672537048
diss,SFR_FF,-11,-0.01381370428008575,0.005304205784996007,0.005892926885957718
diss,SFR_FF,-10,-0.004532750629604856,0.0042587286332299665,0.005307867626492756
diss,SFR_FF,-9,0.0002700090819296123,0.004836762288542986,0.004761534860571216
diss,SFR_FF,-8,-0.001190056330741808,0.0076465908549004594,0.006851956723509056
diss,SFR_FF,-7,-0.013603722602988654,0.005171681588914286,0.004983718813523461
diss,SFR_FF,-6,-0.011154052381212354,0.006703275359178866,0.006606729212728368
diss,SFR_FF,-5,0.00034917313048527844,0.003936562179630645,0.004062265165738608
diss,SFR_FF,-4,-0.008083069187507123,0.0041864105018323775,0.004853868857048347
diss,SFR_FF,-3,-0.004860150155442247,0.0039905986273014345,0.004375964113755702
diss,SFR_FF,-2,0.000779798446396649,0.00306127879672926,0.003540633070577824
diss,SFR_FF,-1,0.00048256600402889834,0.004606034365680173,0.004684763243131815
diss,SFR_FF,0,-0.0019173449930817291,0.006344510815384488,0.0068210147902057075
diss,SFR_FF,1,-0.010968236935520662,0.0083875194621812,0.008055435863184579
diss,SFR_FF,2,-0.004267157922694303,0.003967210712505393,0.003961057451131292
diss,SFR_FF,3,-0.009116737922032655,0.005861245250786484,0.00549875770854842
diss,SFR_FF,4,-0.005378825659792874,0.005831559119636558,0.007187140511310277
diss,SFR_FF,5,0.004883263110892534,0.006861762276580841,0.006665719633550044
diss,SFR_FF,6,0.0035096673133380176,0.003921290220416074,0.004547769400348961
diss,SFR_FF,7,0.0034034715100317342,0.004610996054330659,0.00525119455752428
diss,SFR_FF,8,0.000998874140395565,0.006590334938008357,0.006096524735013904
diss,SFR_FF,9,0.0007892493768978659,0.004480519783900604,0.004025667027075382
diss,SFR_FF,10,0.009547018005671776,0.006107408962111141,0.006371466714544821
diss,SFR_FF,11,0.009396632211714308,0.010509154303136654,0.010243733550762702
diss,SFR_FF,12,-0.00191986881997445,0.004349499247166441,0.00491308373306455
diss,SFR_FF,13,-0.004365256383442594,0.006100741799448741,0.004827775553891963
diss,SFR_FF,14,0.009508394955876118,0.005154458301208606,0.005431143163295211
diss,SFR_FF,15,-0.007287205769221649,0.007081152837954526,0.00545731820859227
diss,SFR_FF,16,-0.0017867456517922922,0.005550555401145817,0.0056348656171366284
diss,SFR_FF,17,0.0012225448084161583,0.004322127763883501,0.004438232485386389
diss,SFR_FF,18,0.005390938958115373,0.003980003555712561,0.004137970901161329
diss,SFR_FF,19,-0.0023702579290474975,0.0050626748501846385,0.004922665928384216
diss,SFR_FF,20,-0.011029384370978276,0.004872253120128012,0.00466736527621122
diss,SFR_FF,21,-0.003607853023248925,0.005078507349136342,0.0047825683913706556
diss,SFR_FF,22,-0.0003383704885263745,0.007668345526765755,0.006382341021765644
diss,SFR_FF,23,-0.00047614041034648103,0.005928140450995494,0.005078561534829521
diss,SFR_FF,24,-0.010926694055576185,0.006383020242253793,0.005562212818381723
diss,SFR_FF,25,0.0056156088814855966,0.004131580483162946,0.0036696589026104618
diss,SFR_FF,26,-0.00124955294482464,0.004378794504512651,0.003896038790426099
diss,SFR_FF,27,-1.005613938907044e-05,0.00428318880236971,0.00417982632177869
diss,SFR_FF,28,-0.0033813180709605832,0.0037126871382380947,0.0042815492201747464
diss,SFR_FF,29,0.02123997222492839,0.013130136499176626,0.011542549859606569
diss,SFR_FF,30,-0.005551496383439498,0.004608106263368544,0.004328189282761134
diss,TU,-30,0.0032162640105639646,0.003992250064741672,0.0043407705349510495
diss,TU,-29,0.0013905571226066598,0.002867408026815169,0.002802707391880308
diss,TU,-28,-0.002504877722892796,0.002961122646628157,0.0027887854124602407
diss,TU,-27,-0.0025203070784139262,0.002843480526680431,0.0028688073520818647
diss,TU,-26,-0.00402147548626175,0.0025475993758041506,0.00290129177441259
diss,TU,-25,-0.0011703082295884911,0.0032471947866984994,0.0030409594196594775
diss,TU,-24,-0.0006198094052215591,0.0032220742091421976,0.0030194749532400592
diss,TU,-23,0.004556549616921499,0.004196344654343158,0.0044756504076224855
diss,TU,-22,-0.0015260526667407108,0.003414115615282089,0.003500283646979435
diss,TU,-21,-0.0012449808236821183,0.00295974239500468,0.0028323446421847955
diss,TU,-20,-0.0058208957072386856,0.004605798796915895,0.004590199435200506
diss,TU,-19,-0.0018304356446926734,0.0029067037793897785,0.0027521592371846726
diss,TU,-18,-0.005051147909515317,0.0030213749807573775,0.0027086417864240864
diss,TU,-17,-0.0007176468323421444,0.004179443999862853,0.004027633876850088
diss,TU,-16,0.003912546441780089,0.0030413607554894526,0.0030033211775246033
diss,TU,-15,-0.004297871372397119,0.002912456563110485,0.0025406045266400533
diss,TU,-14,0.00016938228689881827,0.0025720451649450245,0.0027163967200271506
diss,TU,-13,-0.003978361337886878,0.003752015888987977,0.0032363500329065193
diss,TU,-12,-0.004007851510385077,0.003001778230068044,0.003151844392802208
diss,TU,-11,-0.003489887967545575,0.0026507999007789984,0.002688605719010104
diss,TU,-10,0.0005545581427793603,0.003074912285948022,0.003356095593492585
diss,TU,-9,-0.006986282821988933,0.003595880686251416,0.0032825913895824558
diss,TU,-8,-0.0058410948503262216,0.0036426308243684632,0.003877255147995646
diss,TU,-7,-0.0026708919761906642,0.002886097928939683,0.0028592606584477245
diss,TU,-6,-0.00264457847891282,0.0024553038100582282,0.002357962933037109
diss,TU,-5,-0.005422350341715443,0.0034475965369592403,0.0028853706726027963
diss,TU,-4,0.0009767126099189411,0.0020949642808480396,0.0024497246332587205
diss,TU,-3,-0.0023519677656778227,0.003227134598429304,0.0031038217136221385
diss,TU,-2,0.0028803254996258108,0.004507453236117484,0.0036258029062388943
diss,TU,-1,0.000310503845710682,0.004307002054687477,0.003267388458963401
diss,TU,0,-0.0013009676742918557,0.0035842029867120093,0.0033963604634441105
diss,TU,1,0.0016306170935750143,0.0028335876264593152,0.002634235017896825
diss,TU,2,0.0030746158985834027,0.0028593325101177983,0.002716650680443302
diss,TU,3,-0.0008233401381913298,0.002585288785264634,0.0028449631153799277
diss,TU,4,0.005035370898753846,0.0031697343636692132,0.0030849537059172935
diss,TU,5,-0.0072212442349370316,0.002729277334656271,0.0031613743738277866
diss,TU,6,0.0017885456753609212,0.0035069546253416813,0.003003285539825815
diss,TU,7,-0.002205687018764801,0.002336386779943811,0.002587371162373741
diss,TU,8,-0.0013401315373045065,0.003178067641654682,0.0027941933051981466
diss,TU,9,0.002901861303927698,0.004527579354697966,0.004404559563971548
diss,TU,10,-0.002751623840874178,0.00370927505298923,0.004220042680169534
diss,TU,11,-0.0050143390186635555,0.004468688871057215,0.00418053998387908
diss,TU,12,-0.0008577098175365919,0.002812127135245836,0.0030990916771328246
diss,TU,13,0.00782841134679765,0.0035200401170918123,0.0030972028664230946
diss,TU,14,-6.59937655294784e-05,0.0037464421851028645,0.004367848718532335
diss,TU,15,0.0037311236712498134,0.0024326508669042,0.0033635693558611507
diss,TU,16,-0.0032358992855559933,0.005702298489909048,0.00654744895255997
diss,TU,17,0.0008199391132253667,0.0031512370075443487,0.00282911666937364
diss,TU,18,-0.003107587631112534,0.003170373813420178,0.0033494391128049755
diss,TU,19,-0.002304255507104401,0.002873779301587304,0.0029149958362231533
diss,TU,20,-0.004452998785786443,0.006029943261009429,0.00567499723098804
diss,TU,21,-0.00264918879767065,0.003517078073031135,0.0032295700740640827
diss,TU,22,0.0007257026676780617,0.003680114338686903,0.0035665086331171164
diss,TU,23,-0.0013633179978009076,0.003351562933341166,0.002927531831667996
diss,TU,24,-0.00034750852818457264,0.004322414431363154,0.0042674527725190415
diss,TU,25,0.002787667789704131,0.002861812518763877,0.0033353774443462695
diss,TU,26,0.0009829667367977528,0.003006980009839257,0.003126787977802335
diss,TU,27,0.0006085419888584569,0.0022266969571077197,0.0025775191656979084
diss,TU,28,0.0012266213238310967,0.0038529552819954395,0.0034571543767730334
diss,TU,29,-0.0008272993004363768,0.0030304417490696306,0.003732717659481742
diss,TU,30,0.001065174872682288,0.0033854148552545206,0.003579696145909666
diss,FV,-30,-0.002920260281798041,0.004363911605092081,0.0041807447299941165
diss,FV,-29,-0.007956402647670205,0.003317113892147995,0.003862711816183844
diss,FV,-28,-0.002368604453011534,0.004226187599883715,0.0035816050370280263
diss,FV,-27,-0.002199352095850215,0.0039843909112521145,0.0043697547452870855
diss,FV,-26,0.0029540656205381175,0.003229282535371361,0.0035008138756332375
diss,FV,-25,-0.006188687875258132,0.00304853558564148,0.004019487972406442
diss,FV,-24,-0.006473596913752202,0.0033619048450309174,0.0037120005790116112
diss,FV,-23,-0.007296406733087495,0.0035892923834055356,0.003494038078305229
diss,FV,-22,-0.0006010249426472456,0.00335605950471417,0.003521203674180863
diss,FV,-21,-0.0034680562011229327,0.003129166472100353,0.003754384457877846
diss,FV,-20,0.0016633827239140454,0.003289531343595947,0.00351365178624543
diss,FV,-19,-0.013347069487791723,0.004056657233212476,0.003928499979754212
diss,FV,-18,-0.006698010217615503,0.003691867391851614,0.0033059491883210067
diss,FV,-17,0.0007366468160816724,0.004668822106317944,0.004132570996558276
diss,FV,-16,-0.007103743095180429,0.002594384254695965,0.0031735338540199083
diss,FV,-15,-0.0034655920439425718,0.003779215506238178,0.003727860046896724
diss,FV,-14,-0.004798270292579156,0.0052883597099084596,0.004055516943381951
diss,FV,-13,-0.007441578779329829,0.004304433038715329,0.004551806597024944
diss,FV,-12,0.008319481958324973,0.004496722509706496,0.005009921269113042
diss,FV,-11,-0.009225130722517407,0.004141287407905188,0.0038925352871358346
diss,FV,-10,-0.004665975767227192,0.003299436045217286,0.0039399112623266595
diss,FV,-9,-0.011283965849253983,0.0027617055981145507,0.0032454018530726396
diss,FV,-8,-0.0029382158643078277,0.0037289731865581517,0.004049168456759057
diss,FV,-7,-0.009549894436674708,0.00331974975680632,0.003713793764960722
diss,FV,-6,-0.005500691738424717,0.0035412884684743397,0.004148520714300376
diss,FV,-5,-0.011091437127853742,0.0036719582216220878,0.004004418343164224
diss,FV,-4,0.00012930716460550837,0.0031020272771593803,0.0033526356621002545
diss,FV,-3,0.0005266081108115324,0.0036322572070398487,0.003913266203626493
diss,FV,-2,0.0012320639858128101,0.002759734980005724,0.003303435719586501
diss,FV,-1,0.0031440966990854005,0.0038278204325081777,0.003451267521859677
diss,FV,0,0.0056546119059055515,0.003410222937070337,0.004977173672728851
diss,FV,1,0.002103622614605302,0.004622733521721821,0.0032657210407347702
diss,FV,2,0.0009643309610406951,0.004481550773264029,0.004302820713703941
diss,FV,3,-0.0005387923649170449,0.002604576956085775,0.0035650006875353017
diss,FV,4,0.004708836719337853,0.003766929777391302,0.003963568734303081
diss,FV,5,0.0012321472873077458,0.003793257253062571,0.004357983877074041
diss,FV,6,0.0028733272825731877,0.003710270209824468,0.003938258523997123
diss,FV,7,0.002685004000507246,0.0032049511657649627,0.003438402909175412
diss,FV,8,-0.002920649023842349,0.00377377556207621,0.0037006820979235077
diss,FV,9,-0.0008991385238470343,0.003481903795816172,0.0035419027825928
diss,FV,10,-0.0025749206613189836,0.0035858639738641854,0.003769375682457299
diss,FV,11,0.005321952885737241,0.003117792804208053,0.0037002126616807024
diss,FV,12,0.001595168146990477,0.003413025124902648,0.003258046854794788
diss,FV,13,0.0003049055158399571,0.0034980259721412313,0.0034460339796832484
diss,FV,14,-0.0041586001520764896,0.002971199737974362,0.0033602428771425277
diss,FV,15,0.003849600279899064,0.004792632983331405,0.004235489782096153
diss,FV,16,0.003093483461709506,0.002737227278492478,0.003446894210019997
diss,FV,17,0.003828704702676247,0.005296871011692482,0.005296701289515107
diss,FV,18,0.0031195928797178845,0.003910406577637977,0.0039316387499095514
diss,FV,19,-0.0011000272880409038,0.003040126527439227,0.003650697384100874
diss,FV,20,0.005748659497522447,0.003461899636985974,0.0034560973850058727
diss,FV,21,0.0009327612427927686,0.0034327607267187784,0.003969165645996306
diss,FV,22,0.00741974865710691,0.003530446795879386,0.004032901525194587
diss,FV,23,-0.0023559891289218083,0.003069283222539647,0.0035934222194033065
diss,FV,24,-0.0043310293926869204,0.0037059959632105995,0.004258726810587941
diss,FV,25,-0.0009261888305639863,0.003855553708824682,0.004283387573343686
diss,FV,26,0.001838340959931179,0.004067801781009581,0.004082155710298583
diss,FV,27,-0.00206861436323149,0.003679793018123201,0.004251464595479188
diss,FV,28,-0.0019408555445115916,0.004222670169451034,0.0036992518377053545
diss,FV,29,0.0075060728816794976,0.00314733575515333,0.0036255082251011187
diss,FV,30,0.00032280178419027365,0.004957276056378116,0.004623193602045043
diss,TY_UXY,-30,-0.004279092135966616,0.0026435436493767806,0.0035457527620084504
diss,TY_UXY,-29,-0.004248103922955041,0.0031620585423401694,0.00340107313510623
diss,TY_UXY,-28,-0.000835296961352839,0.004846891545164849,0.004345777128415516
diss,TY_UXY,-27,0.006365730020239279,0.003382120739097017,0.0037162158153289915
diss,TY_UXY,-26,-0.00948136146957566,0.002940596700102601,0.003512901217858464
diss,TY_UXY,-25,-0.004020238301486112,0.003860684634142108,0.0037671695615005664
diss,TY_UXY,-24,-0.002845461104742538,0.0028799692591296292,0.003653121175680999
diss,TY_UXY,-23,-0.0048188172272031655,0.0031906196829656445,0.0034286832920859514
diss,TY_UXY,-22,0.0015865271456424847,0.003498510624219436,0.0035496906931557774
diss,TY_UXY,-21,-0.003661162211246658,0.003908955492318368,0.0037926914039369615
diss,TY_UXY,-20,-0.0033305167714285894,0.005219814915904314,0.004564087201369134
diss,TY_UXY,-19,-0.005821366052570574,0.004301675508677992,0.003853422147163289
diss,TY_UXY,-18,-0.0026092338279298365,0.0031236937749835303,0.0037685086926277397
diss,TY_UXY,-17,-0.008279359965277228,0.003675382696279499,0.004592824029149547
diss,TY_UXY,-16,0.001445743659534409,0.004321054190324522,0.004299211497367807
diss,TY_UXY,-15,-0.005588297001907356,0.003971541105641756,0.0038636199279348986
diss,TY_UXY,-14,-0.001741341400954205,0.003778563872550614,0.003424485095952205
diss,TY_UXY,-13,-0.0034019344304655978,0.0036996777084561125,0.0034207760078407987
diss,TY_UXY,-12,-0.011887633373900596,0.004290240504750537,0.003860819741415023
diss,TY_UXY,-11,-0.014647810295478713,0.005202097871011007,0.006167318191993153
diss,TY_UXY,-10,-0.006430439868306431,0.004086063228190848,0.0037522380066928
diss,TY_UXY,-9,-0.012224616418333877,0.0036751339741902117,0.0045151311318867475
diss,TY_UXY,-8,-0.011395629739415623,0.004710518259453451,0.003924492339965007
diss,TY_UXY,-7,-0.01718657891726301,0.0028432464853437624,0.0038957379857216035
diss,TY_UXY,-6,-0.006811839807514091,0.004311501193437948,0.003937246273015133
diss,TY_UXY,-5,-0.011572552494224569,0.004504787476874904,0.004301050569181912
diss,TY_UXY,-4,0.0021835239936956684,0.004320574093782443,0.004263715359648946
diss,TY_UXY,-3,-0.00136100945524054,0.003212897317301428,0.003651928208946344
diss,TY_UXY,-2,-0.0002911322885638713,0.003700957267200658,0.004042752701451119
diss,TY_UXY,-1,-0.006644694055554078,0.004919800238495394,0.003948149526001214
diss,TY_UXY,0,-0.0072489006179588195,0.006333089515191328,0.005500591627106653
diss,TY_UXY,1,-0.00293754399210996,0.003370943365522586,0.004097547295313838
diss,TY_UXY,2,-0.0027498781356349138,0.004078163861146544,0.0041017425460209405
diss,TY_UXY,3,-0.0032032316574764556,0.005348342846370328,0.004427471284969295
diss,TY_UXY,4,-0.0003984463429278207,0.006939708651941664,0.00659527121789344
diss,TY_UXY,5,-0.003921744239004927,0.003749499817214225,0.0036795424809632805
diss,TY_UXY,6,0.002871727067436578,0.004026752015231968,0.004081590746347856
diss,TY_UXY,7,-0.008224132378043801,0.004584502539995036,0.003915494953812768
diss,TY_UXY,8,0.0064048756536291196,0.004783905675760888,0.003951001079749823
diss,TY_UXY,9,0.0003068866689916284,0.003146562483592934,0.003726990416439139
diss,TY_UXY,10,-0.00123697641283179,0.0035367725005346004,0.004819744184703148
diss,TY_UXY,11,0.00017880759005758971,0.0035806194185120216,0.0048125526522109505
diss,TY_UXY,12,0.0025784904955812615,0.0035907961736616023,0.0036014731471742073
diss,TY_UXY,13,-0.005051832800664697,0.004608698523247544,0.004020371169026633
diss,TY_UXY,14,-0.0004100710151741613,0.003437687072999572,0.00389401889085238
diss,TY_UXY,15,-0.004524927371093759,0.0044587542383807376,0.0053935890481378035
diss,TY_UXY,16,0.0007378305731332448,0.003417777341934734,0.003671525215643116
diss,TY_UXY,17,0.0026341526199848368,0.004038336303530028,0.003694872171159464
diss,TY_UXY,18,-0.0027709381297977183,0.002584572948912552,0.003823020184645003
diss,TY_UXY,19,-0.0008702083997899486,0.0029692358714009837,0.0034901396709717224
diss,TY_UXY,20,-0.0016423527575055463,0.004093597417716975,0.0037207560263029554
diss,TY_UXY,21,0.0021045566650614435,0.0036177044737150717,0.0037790859603726856
diss,TY_UXY,22,-0.0010068273629069756,0.004470600612002499,0.0038423076660755937
diss,TY_UXY,23,-0.002145498179533614,0.0031856172902048883,0.003493698500118377
diss,TY_UXY,24,0.004820096698274123,0.0038693895934928616,0.004343674640173503
diss,TY_UXY,25,-0.004558223658935385,0.0036367048545691543,0.004553774945464495
diss,TY_UXY,26,0.00026916661826157826,0.004433179993251081,0.004158786995143062
diss,TY_UXY,27,0.003951888901526545,0.005187766531184601,0.004179314123625796
diss,TY_UXY,28,0.00363940358903763,0.003954448801741851,0.0036318695773341716
diss,TY_UXY,29,-0.0030819686524683515,0.004395226313573321,0.004736692221578682
diss,TY_UXY,30,0.0020309266785732204,0.0045503953004817285,0.004087905196835404
diss,US,-30,0.002319011956285151,0.0043771169932505065,0.003731192979246397
diss,US,-29,0.0013918974565108135,0.0032060209660467573,0.003509433400324036
diss,US,-28,-0.006442126231700613,0.0028659202417816534,0.003855747435079969
diss,US,-27,0.0041274817546961455,0.004443215029555104,0.003906687260037535
diss,US,-26,-0.010678256909978204,0.003796121052319687,0.004262968546266547
diss,US,-25,-0.003909139539179269,0.005668094067170784,0.005540245993796375
diss,US,-24,-0.0036956475875384413,0.004916954974488873,0.004397505587483413
diss,US,-23,-0.004076545386242007,0.003898959302944797,0.004227998846197161
diss,US,-22,0.006080948652785637,0.004530531123357284,0.003796228661554345
diss,US,-21,-0.0009540544986302381,0.0033495333532880434,0.0036947182796683744
diss,US,-20,-0.0009258929465794042,0.005365143998626694,0.005587716761892923
diss,US,-19,-0.0018370725926464637,0.003983490447867536,0.004413645367349399
diss,US,-18,-0.005413674330139617,0.004340775475218223,0.005651051936321419
diss,US,-17,0.0050938018454051584,0.004743571639939876,0.004434606346046877
diss,US,-16,-0.009461833238019619,0.005316190411958666,0.005300449581242504
diss,US,-15,-0.0021670778092462645,0.006353454479428967,0.005378145829316458
diss,US,-14,-0.01067047557925066,0.003755559177712117,0.003980595394158838
diss,US,-13,-0.002726774244991939,0.005224620103046231,0.004297875024806392
diss,US,-12,-0.009856741416851235,0.004299106738645121,0.004797109887113714
diss,US,-11,-0.0037573829292610068,0.005304271917782461,0.005029332311785827
diss,US,-10,-0.010509601035497886,0.004440103071997915,0.0043545247030818655
diss,US,-9,-2.9305039427788228e-05,0.003410530732781058,0.004405371783356557
diss,US,-8,-0.009542311942555852,0.004621312031869823,0.005015625276653337
diss,US,-7,-0.010663514162191272,0.004991782888518627,0.0043523510168750786
diss,US,-6,-0.014574905210202743,0.006093728943865356,0.006298402466474261
diss,US,-5,-0.0054469909473123575,0.004185038406945205,0.004180963813335757
diss,US,-4,0.003424319496053795,0.0035838634696311565,0.0035807207681111917
diss,US,-3,-0.0021682984917854005,0.004818904786638486,0.004535657972695142
diss,US,-2,0.001923350173793104,0.005054648929788348,0.004687902464068407
diss,US,-1,-0.001423628598683143,0.004493838900578531,0.004896654825675483
diss,US,0,-0.000546830154786662,0.004495346106323249,0.005350020884404737
diss,US,1,-0.0031987903698094326,0.0038387122972289044,0.004276033459265983
diss,US,2,-0.00015533572659972685,0.0034162679478523658,0.004345578793384729
diss,US,3,-0.0027941501906564017,0.0042070733995048645,0.004168263366549162
diss,US,4,0.005565899048378308,0.008763007045163581,0.007918676792457724
diss,US,5,-0.001421720531408616,0.005083783985484522,0.005673441205782893
diss,US,6,0.004644019321952966,0.004132872340579666,0.004183729089679115
